0.666	0.184	0.156	3.772	1.181	1.796	31.427
0.000	11.723	0.164	4.631	2.512	1.523	59.918
0.001	4.445	0.211	2.431	1.138	1.157	40.795
0.497	0.816	0.133	3.501	1.095	1.800	33.929
0.000	15.133	0.102	2.117	1.750	1.487	69.832
0.015	11.152	0.156	4.496	1.137	1.842	59.427
0.013	6.504	0.078	2.831	1.122	2.000	47.390
0.377	0.145	0.156	1.932	3.083	0.977	34.684
0.002	6.762	0.102	2.698	1.284	0.812	53.907
0.000	3.008	0.203	2.775	1.072	1.244	33.237
0.000	8.438	0.148	2.567	1.121	1.977	52.844
0.000	8.992	0.148	2.929	1.401	1.985	52.348
0.000	10.594	0.148	1.917	1.524	1.895	69.359
0.000	9.180	0.328	2.990	1.693	1.975	53.916
0.065	0.730	0.156	3.405	1.238	1.401	41.555
0.194	8.828	0.188	1.863	3.874	0.314	52.247
0.000	11.746	0.148	2.770	1.030	1.745	69.870
0.001	3.379	0.180	4.528	1.028	1.989	39.965
0.000	15.887	0.172	1.707	1.313	1.597	80.943
0.005	5.684	0.180	3.984	1.027	1.997	54.107
0.000	4.250	0.117	3.260	2.095	1.745	37.262
0.000	1.918	0.164	3.285	1.274	1.964	33.600
0.000	10.543	0.156	3.294	2.205	1.977	64.363
0.000	1.309	0.141	3.473	1.097	1.867	56.291
0.000	2.770	0.156	3.632	1.007	1.876	34.462
0.007	0.395	0.156	1.793	1.269	1.987	38.105
0.000	13.613	0.188	6.058	1.013	1.961	76.859
0.018	8.672	0.156	3.280	2.441	1.801	50.580
0.003	12.301	0.172	5.782	1.093	1.891	84.893
0.092	6.016	0.117	4.284	1.007	1.762	62.380
0.000	4.566	0.117	4.640	2.205	1.994	40.282
0.000	10.426	0.141	4.240	1.820	1.671	59.216
0.000	14.715	0.109	3.358	4.913	1.827	78.031
0.001	7.281	0.156	1.619	1.010	1.997	56.131
0.000	13.754	0.188	1.602	1.034	1.952	66.711
0.036	2.672	0.164	2.356	1.199	1.268	34.561
0.001	2.961	0.188	1.603	1.048	1.833	39.511
0.000	2.160	0.141	2.739	2.127	1.887	38.098
0.007	9.215	0.156	2.867	4.026	1.997	61.134
0.630	14.344	0.211	2.948	1.157	1.974	74.454
0.005	3.508	0.172	1.660	2.118	0.847	38.573
0.000	7.699	0.188	1.465	1.060	1.866	55.672
0.423	9.730	0.164	2.650	1.406	1.966	57.266
0.005	4.059	0.133	3.019	1.328	1.572	48.372
0.000	13.117	0.219	2.236	3.113	1.987	66.530
0.024	5.770	0.250	3.518	1.128	1.879	62.194
0.000	6.434	0.109	1.725	2.174	0.472	51.212
0.000	11.965	0.141	1.891	1.350	1.065	64.287
0.000	8.918	0.125	3.490	1.126	1.925	54.850
0.000	9.172	0.172	1.750	1.132	1.950	61.784
0.000	3.961	0.148	4.152	1.058	1.955	43.961
0.466	8.141	0.148	2.654	1.115	1.756	49.180
0.000	10.672	0.133	5.010	1.063	1.166	59.563
0.005	8.758	0.141	3.464	1.517	1.878	58.542
0.000	5.297	0.102	3.198	7.957	1.852	38.187
0.006	6.984	0.203	2.843	1.736	1.996	51.439
0.009	7.508	0.172	4.173	1.126	1.967	49.952
0.008	8.469	0.125	1.959	1.459	1.983	52.932
0.000	13.938	0.133	0.932	1.985	1.856	70.510
0.081	0.750	0.133	3.684	1.225	1.999	32.443
0.012	8.684	0.172	3.707	1.319	1.248	64.191
0.000	4.395	0.133	3.726	1.685	1.327	43.292
0.000	6.762	0.141	3.456	1.306	0.590	52.728
0.000	4.543	0.203	3.599	1.475	0.614	46.994
0.000	0.727	0.195	3.674	1.950	1.774	36.416
0.000	12.438	0.180	2.847	1.078	1.457	62.901
0.000	10.816	0.133	3.477	1.228	1.949	69.113
0.001	15.480	0.156	3.023	1.130	1.398	68.912
0.035	3.027	0.258	2.711	1.315	0.066	42.463
0.002	15.605	0.148	3.137	1.085	1.351	70.240
0.412	14.082	0.125	3.785	1.180	1.892	91.288
0.066	14.113	0.102	2.104	1.111	1.080	73.957
0.000	10.129	0.117	4.124	1.176	1.642	59.321
0.168	6.961	0.156	3.264	1.007	1.638	67.875
0.000	12.375	0.195	6.547	1.005	1.810	60.218
0.000	8.785	0.141	3.224	1.343	1.993	71.175
0.001	11.082	0.188	1.551	1.631	1.950	63.128
0.002	10.832	0.141	3.527	1.068	1.765	57.584
0.000	12.863	0.133	2.741	1.581	1.456	69.492
0.003	6.414	0.156	2.614	1.176	1.938	45.868
0.000	9.215	0.148	4.304	1.172	1.031	55.476
0.000	14.180	0.172	4.060	1.343	1.121	64.153
0.026	10.152	0.109	3.258	1.393	1.774	56.927
0.012	6.367	0.141	3.502	1.426	0.657	49.381
0.001	14.023	0.211	3.679	1.052	1.796	76.720
0.011	4.785	0.203	3.119	2.073	1.967	47.682
0.015	13.141	0.180	3.918	1.329	1.391	67.604
0.109	14.832	0.219	2.356	1.398	1.401	71.866
0.000	14.785	0.148	2.819	1.108	1.971	72.164
0.000	13.836	0.164	2.116	1.015	1.690	77.754
0.007	0.551	0.156	1.955	1.050	1.827	32.219
0.005	5.719	0.141	4.223	1.605	1.600	44.984
0.000	2.898	0.148	2.067	1.553	1.763	37.469
0.002	12.898	0.117	2.556	3.226	2.000	76.539
0.003	2.684	0.180	3.270	1.145	1.995	46.533
0.000	2.781	0.148	3.116	1.122	1.499	35.689
0.002	8.480	0.203	1.496	1.891	1.660	78.850
0.108	1.922	0.172	1.745	1.090	1.664	42.541
0.000	1.801	0.156	3.030	1.035	1.765	53.875
0.000	13.512	0.203	4.454	3.340	1.781	72.451
0.005	8.871	0.195	3.255	2.321	1.963	54.015
0.000	7.430	0.195	2.489	2.148	1.635	53.200
0.001	6.137	0.219	4.075	1.550	1.861	62.659
0.000	1.277	0.164	3.423	1.053	1.866	32.001
0.000	11.863	0.125	2.741	1.080	1.923	69.079
0.003	1.242	0.117	2.366	1.073	1.976	41.122
0.246	5.297	0.141	2.349	1.004	1.269	44.535
0.058	8.812	0.164	2.339	1.283	1.778	52.764
0.011	14.512	0.148	2.670	1.272	1.348	80.311
0.000	12.309	0.148	1.995	1.071	1.048	67.177
0.000	7.508	0.172	3.554	1.342	0.258	55.724
0.000	15.309	0.156	3.126	1.012	1.780	83.182
0.000	12.715	0.109	3.049	1.061	0.742	66.564
0.000	4.699	0.156	2.422	1.075	1.867	52.765
0.013	14.301	0.180	2.894	1.315	1.992	69.206
0.022	7.094	0.102	2.674	1.078	1.243	55.595
0.048	5.441	0.141	2.557	1.110	1.238	56.640
0.072	2.332	0.125	4.463	1.287	1.497	40.385
0.000	8.375	0.188	2.707	1.607	1.795	50.000
0.000	10.816	0.125	4.196	5.080	1.999	85.471
0.000	8.094	0.195	2.830	2.616	1.739	61.555
0.000	3.602	0.180	2.414	1.053	1.134	41.909
0.000	4.293	0.133	1.752	1.520	1.850	45.808
0.000	2.449	0.172	3.850	1.011	1.405	38.559
0.000	1.723	0.234	1.999	1.532	1.964	40.764
0.000	2.711	0.117	2.872	2.573	1.077	35.619
0.000	15.973	0.203	2.124	1.767	1.212	78.989
0.075	6.203	0.172	2.808	1.059	0.440	43.727
0.000	14.105	0.125	3.161	2.605	1.996	70.016
0.003	10.113	0.125	1.343	1.466	0.747	62.450
0.028	8.102	0.125	1.951	1.707	0.743	49.930
0.002	11.156	0.195	4.543	1.038	0.389	66.652
0.004	2.543	0.211	2.320	1.467	1.966	52.100
0.000	10.906	0.148	4.473	1.005	1.882	65.186
0.000	9.805	0.141	2.462	1.212	1.484	80.125
0.000	14.785	0.102	4.470	1.295	1.993	78.119
0.002	0.586	0.125	4.458	1.011	1.892	38.033
0.000	12.289	0.164	4.687	1.187	1.972	78.164
0.000	1.949	0.234	2.880	1.345	1.341	43.864
0.060	3.789	0.125	2.858	1.326	1.970	50.400
0.000	9.109	0.141	2.501	1.064	1.799	68.129
0.001	10.535	0.180	3.861	1.440	1.163	58.142
0.000	0.508	0.062	2.922	2.080	1.801	28.949
0.010	9.145	0.117	2.549	1.376	1.845	55.448
0.000	7.961	0.148	4.230	1.397	1.932	48.671
0.003	15.051	0.156	1.528	1.391	1.978	70.460
0.000	10.434	0.164	2.197	2.352	1.929	64.713
0.000	13.473	0.156	1.803	1.199	0.931	76.444
0.000	11.602	0.133	2.434	1.375	1.438	58.496
0.000	1.281	0.188	3.502	1.327	1.944	30.924
0.000	14.129	0.195	2.037	1.114	1.976	88.588
0.000	12.336	0.125	3.177	1.378	1.965	64.964
0.000	6.812	0.133	3.708	1.140	1.900	51.902
0.231	0.211	0.133	3.273	1.122	1.294	40.617
0.147	2.199	0.125	2.281	3.955	0.503	30.423
0.000	14.520	0.180	2.903	2.108	1.121	84.474
0.009	2.941	0.172	1.794	1.744	1.120	41.464
0.000	5.766	0.148	2.375	1.178	1.999	48.202
0.000	5.273	0.117	2.905	1.710	1.767	40.493
0.000	5.594	0.141	3.616	3.140	1.994	50.532
0.378	11.336	0.172	2.351	2.058	1.805	76.738
0.000	3.848	0.211	3.477	1.015	1.408	45.354
0.001	12.453	0.125	2.227	1.946	1.496	64.055
0.000	2.480	0.195	5.339	1.209	1.593	42.826
0.000	9.219	0.219	4.415	1.494	1.990	54.615
0.000	0.020	0.117	2.616	1.656	0.993	26.316
0.001	3.785	0.141	2.137	1.161	1.781	41.096
0.000	11.527	0.242	3.116	5.535	0.963	59.316
0.000	15.645	0.125	1.885	1.380	1.936	76.666
0.000	10.555	0.156	1.873	1.132	1.523	60.347
0.000	14.695	0.188	3.164	1.058	1.777	75.668
0.003	3.727	0.164	3.038	1.231	1.994	43.868
0.075	10.797	0.156	3.280	2.760	1.850	67.401
0.228	5.367	0.086	2.233	1.069	1.981	47.391
0.008	6.645	0.148	3.079	1.096	1.644	46.237
0.000	2.027	0.172	2.599	1.782	1.730	40.607
0.033	13.980	0.133	5.851	1.203	0.961	65.433
0.173	6.129	0.109	3.564	1.452	1.595	47.059
0.060	11.887	0.164	3.035	1.511	1.764	66.227
0.003	4.328	0.117	3.505	1.089	1.993	45.758
0.000	5.148	0.070	3.825	2.210	1.583	42.960
0.000	3.910	0.125	2.428	1.219	1.672	66.610
0.006	9.059	0.141	2.853	1.264	1.975	58.366
0.000	2.035	0.109	3.217	2.175	1.969	48.311
0.000	11.305	0.203	3.063	4.203	1.750	70.230
0.000	11.637	0.219	4.529	1.032	1.027	62.718
0.000	11.434	0.141	3.456	1.625	1.989	67.540
0.000	4.145	0.133	2.854	1.947	1.855	42.581
0.000	5.984	0.156	3.625	3.168	1.232	43.274
0.011	13.824	0.141	3.446	1.167	0.669	67.765
0.021	0.273	0.133	2.286	1.175	1.962	38.373
0.046	9.672	0.094	3.639	1.180	0.600	69.108
0.000	1.402	0.148	2.355	2.467	1.222	31.722
0.000	2.527	0.156	1.627	1.179	1.000	36.600
0.000	13.480	0.203	3.723	2.067	0.950	61.755
0.123	10.980	0.156	2.731	1.001	1.746	78.471
0.000	6.086	0.156	2.554	1.477	0.817	43.758
0.000	10.895	0.203	3.249	1.478	1.973	57.059
0.000	9.293	0.164	2.315	1.157	1.211	73.210
0.382	4.145	0.117	3.620	1.320	1.556	46.010
0.000	14.477	0.117	3.556	1.838	1.889	75.830
0.001	11.645	0.172	3.772	2.018	1.628	64.070
0.171	1.730	0.125	4.363	1.154	1.902	41.211
0.050	15.805	0.266	4.386	2.532	1.917	74.436
0.000	6.801	0.094	3.171	1.276	1.484	54.605
0.000	3.910	0.203	3.058	1.156	1.891	42.077
0.000	4.520	0.148	2.351	1.011	0.930	65.619
0.000	5.883	0.188	2.006	1.875	1.256	45.906
0.012	6.633	0.141	3.462	1.160	1.991	47.658
0.001	6.566	0.180	1.671	1.160	1.944	48.839
0.000	13.367	0.133	3.574	1.309	1.057	78.202
0.005	12.199	0.086	4.198	1.468	0.852	73.265
0.010	1.859	0.148	3.397	1.075	0.536	47.764
0.000	4.926	0.117	3.145	1.125	1.396	47.996
0.000	0.082	0.117	2.907	1.021	1.314	29.704
0.000	13.766	0.125	2.064	2.080	1.196	69.135
0.131	5.391	0.148	3.512	2.522	1.929	42.526
0.000	11.234	0.195	2.170	1.018	1.594	61.026
0.002	5.004	0.164	3.248	1.032	1.920	42.906
0.003	8.262	0.141	3.595	1.953	1.850	56.193
0.000	10.152	0.164	4.926	1.219	0.885	56.796
0.069	5.348	0.156	3.332	1.241	0.287	55.804
0.006	2.602	0.172	2.554	4.805	1.989	36.357
0.000	10.148	0.211	2.738	1.592	1.885	59.728
0.000	12.262	0.164	3.283	1.037	1.381	66.279
0.173	2.402	0.203	1.518	1.254	2.000	41.434
0.000	0.887	0.102	1.767	1.130	1.743	37.983
0.045	11.215	0.188	3.095	1.299	1.999	82.648
0.163	15.648	0.102	1.620	3.021	1.977	74.851
0.028	13.387	0.172	4.162	1.428	1.926	83.502
0.000	3.402	0.180	2.349	1.575	1.384	50.931
0.032	15.352	0.086	2.325	1.385	1.829	79.617
0.247	8.898	0.125	1.458	1.008	1.384	55.837
0.000	8.375	0.188	3.622	1.031	1.938	77.113
0.085	15.418	0.086	1.881	1.115	1.872	74.760
0.000	6.750	0.148	3.715	1.145	1.364	48.021
0.008	2.613	0.180	2.942	1.314	1.964	35.971
0.000	8.344	0.133	5.085	1.121	1.682	47.077
0.043	9.438	0.211	2.002	1.022	1.859	62.979
0.002	14.602	0.180	3.316	2.185	1.187	74.903
0.000	2.949	0.195	3.221	1.458	1.882	37.909
0.000	4.926	0.219	2.420	1.347	1.226	45.627
0.000	15.734	0.125	4.948	1.319	1.723	85.002
0.001	0.402	0.234	2.808	2.761	1.854	33.394
0.200	13.527	0.102	2.789	1.260	1.669	64.948
0.000	3.555	0.203	2.570	1.222	1.887	48.290
0.000	5.328	0.117	3.239	2.176	1.986	53.353
0.014	6.539	0.188	2.667	2.103	1.949	51.934
0.000	7.414	0.164	4.199	1.124	1.976	53.547
0.012	12.773	0.203	2.477	1.726	1.772	69.197
0.000	9.793	0.102	3.190	1.534	0.667	51.883
0.000	3.188	0.148	4.084	1.771	1.790	45.001
0.014	7.223	0.195	2.249	1.037	1.176	52.178
0.000	12.879	0.125	3.969	1.531	1.529	64.355
0.077	13.199	0.188	3.493	1.031	1.525	65.815
0.002	11.250	0.195	3.013	1.310	1.913	59.245
0.008	6.996	0.164	2.481	1.487	0.352	49.169
0.000	7.016	0.211	3.710	1.075	1.663	54.707
0.000	3.262	0.180	2.082	1.332	1.610	44.076
0.034	2.227	0.164	2.229	1.207	1.998	37.121
0.001	5.547	0.250	1.918	1.482	1.973	51.666
0.000	8.156	0.180	3.091	1.158	0.168	48.546
0.002	4.414	0.172	2.763	1.782	1.999	41.932
0.000	11.121	0.125	4.313	2.438	1.833	61.172
0.000	2.375	0.109	3.187	1.064	1.189	32.134
0.076	5.066	0.156	3.443	3.995	1.873	41.151
0.006	14.719	0.125	2.672	1.168	1.638	69.128
0.009	1.809	0.117	1.305	1.274	1.764	36.527
0.030	5.148	0.117	4.338	1.401	1.999	52.716
0.000	10.844	0.156	2.384	1.612	1.258	57.033
0.055	6.008	0.164	4.559	1.506	1.718	62.674
0.049	1.875	0.109	4.469	1.470	1.241	41.096
0.025	12.496	0.188	2.333	2.023	1.724	73.693
0.026	5.957	0.141	3.478	4.478	1.895	51.072
0.001	6.875	0.148	1.709	1.068	1.999	50.117
0.000	4.738	0.188	2.104	1.669	1.476	43.602
0.114	12.875	0.164	4.975	1.373	0.597	60.401
0.000	13.387	0.188	1.432	1.274	1.787	85.368
0.000	5.375	0.164	1.754	1.171	1.431	42.687
0.000	12.590	0.141	2.691	1.005	1.623	64.506
0.000	14.109	0.164	3.766	1.234	1.219	78.407
0.084	0.844	0.164	2.951	1.458	1.901	29.412
0.002	12.078	0.086	1.658	1.855	1.747	66.022
0.000	4.469	0.172	1.401	1.620	1.418	53.335
0.134	11.375	0.258	3.636	1.079	1.934	58.544
0.019	15.516	0.117	1.392	2.086	1.248	70.883
0.111	0.070	0.305	2.725	1.149	0.818	44.713
0.023	13.270	0.172	5.286	1.408	1.606	65.375
0.008	11.988	0.141	3.533	1.217	1.996	63.811
0.299	0.957	0.195	2.120	1.129	1.983	49.006
0.000	4.777	0.164	3.507	1.367	1.758	41.918
0.008	1.871	0.211	2.076	4.166	1.646	38.575
0.002	12.672	0.141	2.712	1.096	1.383	61.046
0.000	13.805	0.148	2.316	1.439	1.790	67.843
0.142	4.156	0.164	1.744	1.321	1.989	61.893
0.016	15.121	0.156	3.476	1.189	1.471	78.534
0.000	14.602	0.102	1.898	1.483	1.491	79.198
0.000	9.465	0.125	3.293	1.162	1.995	62.596
0.002	14.211	0.133	3.001	1.636	1.404	66.168
0.001	14.281	0.148	3.464	6.539	1.998	61.462
0.075	15.496	0.117	2.295	1.146	1.951	97.227
0.002	13.207	0.180	4.208	1.342	1.480	71.429
0.070	2.910	0.172	5.056	1.669	1.845	38.367
0.070	11.562	0.195	2.079	1.066	1.963	66.940
0.000	10.250	0.172	2.192	2.109	1.169	61.191
0.000	8.414	0.211	4.924	1.865	1.745	62.817
0.027	2.793	0.211	3.125	1.174	1.942	44.300
0.010	5.375	0.195	4.422	1.112	1.379	46.213
0.021	7.051	0.094	2.735	1.184	1.999	54.209
0.003	3.938	0.172	2.104	1.304	1.829	47.747
0.000	4.184	0.219	2.410	1.636	1.547	43.167
0.000	2.363	0.203	3.000	1.181	1.934	33.911
0.000	11.719	0.258	2.366	1.326	1.803	66.229
0.000	14.566	0.148	2.933	1.339	1.999	71.782
0.018	1.555	0.125	3.454	1.027	0.827	41.581
0.000	14.148	0.148	2.373	1.852	1.862	66.525
0.000	0.801	0.125	3.406	1.426	1.488	32.797
0.000	11.387	0.211	2.019	1.185	1.646	67.190
0.001	10.574	0.109	2.657	1.376	0.884	57.051
0.004	7.617	0.203	3.107	1.487	1.770	52.706
0.000	10.844	0.141	1.474	1.444	1.997	60.130
0.000	5.367	0.141	4.079	1.909	1.541	45.718
0.017	3.434	0.172	4.228	1.002	0.872	40.720
0.000	4.125	0.141	2.700	1.199	1.664	47.118
0.000	15.480	0.188	2.686	1.247	1.765	72.913
0.085	7.824	0.180	1.733	2.127	1.944	58.725
0.002	10.102	0.117	3.616	1.263	1.790	57.791
0.000	10.449	0.133	1.983	1.111	1.995	67.008
0.090	5.188	0.086	3.144	1.176	0.979	70.085
0.097	4.871	0.180	4.853	1.568	1.918	65.977
0.001	7.961	0.172	3.058	1.324	1.785	66.939
0.006	1.125	0.195	3.834	1.611	1.561	27.096
0.004	10.238	0.141	3.179	2.050	1.900	56.932
0.000	5.367	0.242	2.049	2.353	1.779	45.863
0.097	9.090	0.195	2.001	1.658	2.000	52.723
0.000	8.953	0.227	3.269	1.363	1.014	58.824
0.452	10.047	0.062	5.375	1.198	1.610	53.333
0.000	15.441	0.242	2.597	1.229	1.670	68.800
0.000	15.590	0.164	3.525	1.325	1.936	73.002
0.004	0.020	0.156	2.667	1.046	1.489	36.117
0.015	7.859	0.148	2.989	1.051	1.951	54.394
0.000	11.371	0.203	1.124	1.023	1.993	74.403
0.000	11.953	0.188	2.692	1.422	1.726	75.118
0.005	14.945	0.195	1.870	1.170	2.000	89.871
0.000	11.809	0.203	2.477	1.035	1.988	64.024
0.000	15.164	0.125	3.189	1.280	1.581	76.524
0.000	15.996	0.164	3.622	2.800	1.657	84.115
0.003	2.891	0.188	1.658	1.077	0.891	38.572
0.089	6.992	0.125	2.687	1.690	1.242	49.762
0.000	0.547	0.062	2.786	1.929	1.998	44.889
0.000	15.926	0.141	4.051	1.100	0.967	68.382
0.087	1.465	0.219	4.304	1.120	1.724	32.945
0.000	13.879	0.219	1.020	1.901	1.771	74.220
0.049	13.266	0.125	3.531	1.301	1.995	90.688
0.017	4.355	0.203	3.209	1.634	1.058	39.238
0.148	3.109	0.172	4.279	1.003	1.638	36.490
0.000	7.234	0.211	2.989	1.262	1.736	48.211
0.055	5.973	0.156	2.231	2.096	1.985	52.785
0.186	4.992	0.133	3.370	1.011	1.971	41.822
0.000	1.707	0.164	2.578	1.184	0.866	40.426
0.000	4.387	0.195	3.372	1.496	1.792	56.445
0.000	1.223	0.195	3.329	1.245	1.974	32.952
0.022	13.641	0.195	1.511	1.043	1.971	75.812
0.000	2.027	0.109	3.461	1.270	1.803	42.497
0.124	3.074	0.281	2.196	1.212	1.915	41.917
0.003	15.348	0.180	1.753	1.407	1.955	83.562
0.000	11.418	0.102	2.096	1.074	1.801	74.467
0.083	0.188	0.117	1.739	1.870	1.396	32.631
0.000	5.793	0.188	2.637	1.981	1.754	46.024
0.000	2.262	0.117	2.091	2.928	2.000	36.070
0.005	14.402	0.156	4.278	1.128	1.803	75.301
0.004	7.574	0.164	4.952	1.019	1.983	49.716
0.064	2.293	0.141	4.667	9.121	1.843	31.881
0.000	14.555	0.117	2.701	4.248	1.889	78.885
0.004	13.734	0.125	4.409	1.083	1.952	69.466
0.000	8.688	0.195	1.645	1.094	1.717	53.797
0.001	0.699	0.141	2.088	1.056	1.374	45.158
0.000	10.523	0.156	3.085	1.460	1.994	60.763
0.000	6.094	0.133	3.458	2.778	1.971	52.194
0.000	5.035	0.164	3.049	1.112	1.848	41.223
0.000	8.246	0.180	2.307	1.369	1.453	59.954
0.014	15.090	0.125	3.537	1.074	1.306	69.565
0.000	6.676	0.133	2.033	1.338	1.280	60.723
0.000	8.180	0.133	2.037	1.118	1.437	56.991
0.075	5.758	0.219	2.710	3.516	1.977	47.778
0.000	6.422	0.156	2.967	2.129	1.136	45.766
0.097	8.996	0.164	1.602	1.528	1.342	58.688
0.007	12.207	0.211	2.589	1.249	1.593	67.035
0.000	4.109	0.156	2.983	1.170	1.846	44.005
0.013	10.664	0.195	2.660	1.741	1.410	91.843
0.003	11.406	0.180	2.143	1.045	2.000	63.224
0.000	5.992	0.133	3.309	1.856	0.664	43.121
0.002	12.379	0.195	4.056	1.497	1.588	66.394
0.000	9.145	0.156	4.160	1.162	0.811	65.048
0.057	0.254	0.180	3.232	1.694	1.018	42.003
0.007	7.820	0.141	4.633	1.310	2.000	51.402
0.000	7.984	0.133	3.072	1.044	1.977	61.039
0.000	8.551	0.133	2.095	1.058	1.993	78.298
